@relation InstanceResultListener

@attribute Key_Dataset {credit-g_simple}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.OneR,weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {'-B 6','-C 0.25 -M 2',''}
@attribute Key_Scheme_version_ID {-3459427003147861443,-217733168393644444,5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 33\nSize of the tree: 49\n','Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 31\nSize of the tree: 44\n','Number of leaves: 54\nSize of the tree: 82\n','Number of leaves: 61\nSize of the tree: 90\n','Number of leaves: 63\nSize of the tree: 95\n','Number of leaves: 32\nSize of the tree: 49\n','Number of leaves: 86\nSize of the tree: 131\n','Number of leaves: 41\nSize of the tree: 67\n','Number of leaves: 47\nSize of the tree: 68\n','Number of leaves: 40\nSize of the tree: 62\n','Number of leaves: 38\nSize of the tree: 58\n','Number of leaves: 63\nSize of the tree: 94\n','Number of leaves: 39\nSize of the tree: 57\n','Number of leaves: 34\nSize of the tree: 53\n','Number of leaves: 44\nSize of the tree: 62\n','Number of leaves: 48\nSize of the tree: 73\n','Number of leaves: 62\nSize of the tree: 92\n','Number of leaves: 61\nSize of the tree: 94\n','Number of leaves: 46\nSize of the tree: 67\n','Number of leaves: 47\nSize of the tree: 67\n','Number of leaves: 83\nSize of the tree: 125\n','Number of leaves: 40\nSize of the tree: 59\n','Number of leaves: 46\nSize of the tree: 71\n','Number of leaves: 29\nSize of the tree: 43\n','Number of leaves: 66\nSize of the tree: 93\n','Number of leaves: 31\nSize of the tree: 46\n','Number of leaves: 67\nSize of the tree: 100\n','Number of leaves: 64\nSize of the tree: 98\n','Number of leaves: 52\nSize of the tree: 79\n','Number of leaves: 58\nSize of the tree: 88\n','Number of leaves: 22\nSize of the tree: 29\n','Number of leaves: 64\nSize of the tree: 99\n','Number of leaves: 74\nSize of the tree: 109\n','Number of leaves: 88\nSize of the tree: 129\n','Number of leaves: 45\nSize of the tree: 65\n','Number of leaves: 74\nSize of the tree: 114\n','Number of leaves: 57\nSize of the tree: 88\n','Number of leaves: 45\nSize of the tree: 67\n','Number of leaves: 59\nSize of the tree: 89\n','Number of leaves: 49\nSize of the tree: 75\n','Number of leaves: 44\nSize of the tree: 66\n','Number of leaves: 71\nSize of the tree: 108\n','Number of leaves: 42\nSize of the tree: 63\n','Number of leaves: 45\nSize of the tree: 68\n','Number of leaves: 95\nSize of the tree: 146\n','Number of leaves: 10\nSize of the tree: 16\n','Number of leaves: 62\nSize of the tree: 96\n','Number of leaves: 49\nSize of the tree: 70\n','Number of leaves: 53\nSize of the tree: 81\n','Number of leaves: 55\nSize of the tree: 83\n','Number of leaves: 92\nSize of the tree: 136\n','Number of leaves: 32\nSize of the tree: 46\n','Number of leaves: 22\nSize of the tree: 32\n','Number of leaves: 50\nSize of the tree: 72\n','Number of leaves: 51\nSize of the tree: 77\n','Number of leaves: 49\nSize of the tree: 73\n','Number of leaves: 66\nSize of the tree: 101\n','Number of leaves: 48\nSize of the tree: 75\n','Number of leaves: 82\nSize of the tree: 127\n','Number of leaves: 10\nSize of the tree: 14\n','Number of leaves: 86\nSize of the tree: 130\n','Number of leaves: 42\nSize of the tree: 66\n','Number of leaves: 75\nSize of the tree: 112\n','Number of leaves: 89\nSize of the tree: 134\n','Number of leaves: 83\nSize of the tree: 123\n','Number of leaves: 53\nSize of the tree: 80\n','Number of leaves: 52\nSize of the tree: 76\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 73\nSize of the tree: 105\n','Number of leaves: 37\nSize of the tree: 56\n','Number of leaves: 75\nSize of the tree: 113\n','Number of leaves: 9\nSize of the tree: 14\n','Number of leaves: 66\nSize of the tree: 96\n','Number of leaves: 26\nSize of the tree: 39\n','Number of leaves: 19\nSize of the tree: 26\n','Number of leaves: 36\nSize of the tree: 49\n','Number of leaves: 30\nSize of the tree: 45\n','Number of leaves: 71\nSize of the tree: 107\n','Number of leaves: 88\nSize of the tree: 124\n','Number of leaves: 35\nSize of the tree: 52\n','Number of leaves: 55\nSize of the tree: 84\n','Number of leaves: 33\nSize of the tree: 48\n','Number of leaves: 63\nSize of the tree: 98\n','Number of leaves: 76\nSize of the tree: 118\n','Number of leaves: 65\nSize of the tree: 99\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
credit-g_simple,10,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,70,30,0,70,30,0,0.175824,0.357566,0.471984,85.098811,102.99539,88.129157,4373.52265,-4285.393493,0.881292,43.735227,-42.853935,11.154471,0.111545,12.656959,0.885714,62,0.733333,22,0.266667,8,0.114286,8,0.738095,0.885714,0.805195,0.190476,0.639286,0.785993,0.7,0.547619,0.452381,0.3,0.666667,0.7,0.667984,0.190476,0.639286,0.676323,0.57651,0.7,0.015,0,0.015625,0,15.625,0,24704,78616,10616,96,94,'Number of leaves: 76\nSize of the tree: 118\n',118,76,76
credit-g_simple,10,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,70,30,0,70,30,0,0.050633,0.406476,0.470508,96.739188,102.673181,88.129157,1161.781162,-1073.652005,0.881292,11.617812,-10.73652,0.90435,0.009043,1.026164,0.971429,68,0.933333,28,0.066667,2,0.028571,2,0.708333,0.971429,0.819277,0.089087,0.485952,0.704788,0.7,0.661905,0.338095,0.3,0.645833,0.7,0.608788,0.089087,0.485952,0.58896,0.468462,0.7,0,0,0,0,0,0,13758,78616,10616,99,98,'Number of leaves: 39\nSize of the tree: 57\n',57,39,39
credit-g_simple,10,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20231229.2342,900,100,73,27,0,73,27,0,0.215116,0.34983,0.438576,83.257779,95.705131,88.129157,1151.701791,-1063.572634,0.881292,11.517018,-10.635726,14.437735,0.144377,16.382472,0.942857,66,0.766667,23,0.233333,7,0.057143,4,0.741573,0.942857,0.830189,0.258048,0.670476,0.796728,0.73,0.55381,0.44619,0.27,0.71001,0.73,0.683571,0.258048,0.670476,0.708443,0.585826,0.73,0,0,0,0,0,0,21282,78616,10616,99,95.5,'Number of leaves: 65\nSize of the tree: 99\n',99,65,65
credit-g_simple,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,64,36,0,64,36,0,0.010989,0.416752,0.514135,99.184686,112.19338,88.129157,124.483362,-36.354204,0.881292,1.244834,-0.363542,-1.612447,-0.016124,-1.829641,0.842857,59,0.833333,25,0.166667,5,0.157143,11,0.702381,0.842857,0.766234,0.011905,0.539048,0.710013,0.64,0.630476,0.369524,0.36,0.585417,0.64,0.601581,0.011905,0.539048,0.601025,0.491813,0.64,0,0,0,0,0,0,3966,78616,10616,95,97,?,?,?,?
credit-g_simple,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,70,30,0,70,30,0,0.074074,0.370401,0.480595,88.153458,104.874408,88.129157,112.34759,-24.218433,0.881292,1.123476,-0.242184,8.415629,0.084156,9.549199,0.957143,67,0.9,27,0.1,3,0.042857,3,0.712766,0.957143,0.817073,0.110264,0.58381,0.775574,0.7,0.642857,0.357143,0.3,0.648936,0.7,0.621951,0.110264,0.58381,0.65563,0.49187,0.7,0,0,0,0,0,0,3966,78616,10616,98,98,?,?,?,?
credit-g_simple,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,72,28,0,72,28,0,0.247312,0.344456,0.459121,81.978622,100.188298,88.129157,97.109189,-8.980032,0.881292,0.971092,-0.0898,14.204653,0.142047,16.117995,0.885714,62,0.666667,20,0.333333,10,0.114286,8,0.756098,0.885714,0.815789,0.261279,0.738571,0.856462,0.72,0.500952,0.499048,0.28,0.695935,0.72,0.696053,0.261279,0.738571,0.748194,0.616228,0.72,0,0,0,0,0,0,3966,78616,10616,97,96.5,?,?,?,?
credit-g_simple,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,70,30,0,70,30,0,0.096386,0.348879,0.445869,83.031345,97.29662,88.129157,83.442428,4.68673,0.881292,0.834424,0.046867,13.126564,0.131266,14.894689,0.942857,66,0.866667,26,0.133333,4,0.057143,4,0.717391,0.942857,0.814815,0.128698,0.717619,0.862316,0.7,0.62381,0.37619,0.3,0.652174,0.7,0.633528,0.128698,0.717619,0.761451,0.512671,0.7,0,0,0,0,0,0,3966,78616,10616,100,99,?,?,?,?
credit-g_simple,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,72,28,0,72,28,0,0.156627,0.338827,0.439794,80.638987,95.970832,88.129157,93.199103,-5.069946,0.881292,0.931991,-0.050699,16.795019,0.16795,19.057279,0.957143,67,0.833333,25,0.166667,5,0.042857,3,0.728261,0.957143,0.82716,0.209134,0.675238,0.795301,0.72,0.59619,0.40381,0.28,0.697283,0.72,0.65796,0.209134,0.675238,0.711966,0.545159,0.72,0,0,0,0,0,0,3966,78616,10616,99,97.5,?,?,?,?
credit-g_simple,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,73,27,0,73,27,0,0.215116,0.340705,0.432907,81.086023,94.468111,88.129157,80.64242,7.486737,0.881292,0.806424,0.074867,16.076159,0.160762,18.24159,0.942857,66,0.766667,23,0.233333,7,0.057143,4,0.741573,0.942857,0.830189,0.258048,0.744286,0.872348,0.73,0.55381,0.44619,0.27,0.71001,0.73,0.683571,0.258048,0.744286,0.781532,0.585826,0.73,0,0,0,0,0,0,3966,78616,10616,100,99,?,?,?,?
credit-g_simple,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,71,29,0,71,29,0,0.211957,0.358403,0.457956,85.297983,99.934226,88.129157,101.860096,-13.730938,0.881292,1.018601,-0.137309,11.763659,0.117637,13.348203,0.885714,62,0.7,21,0.3,9,0.114286,8,0.746988,0.885714,0.810458,0.226564,0.697143,0.847964,0.71,0.524286,0.475714,0.29,0.681715,0.71,0.682214,0.226564,0.697143,0.7392,0.596718,0.71,0,0,0,0,0,0,3966,78616,10616,97,97,?,?,?,?
credit-g_simple,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,71,29,0,71,29,0,0.194444,0.367397,0.46726,87.438508,101.96434,88.129157,97.784756,-9.655599,0.881292,0.977848,-0.096556,9.501998,0.09502,10.7819,0.9,63,0.733333,22,0.266667,8,0.1,7,0.741176,0.9,0.812903,0.213896,0.592381,0.755477,0.71,0.543333,0.456667,0.29,0.678824,0.71,0.675699,0.213896,0.592381,0.658922,0.584229,0.71,0,0,0,0,0,0,3966,78616,10616,99,97,?,?,?,?
credit-g_simple,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,77,23,0,77,23,0,0.361111,0.341235,0.42161,81.21204,92.00291,88.129157,81.805892,6.323266,0.881292,0.818059,0.063233,16.233913,0.162339,18.420592,0.942857,66,0.633333,19,0.366667,11,0.057143,4,0.776471,0.942857,0.851613,0.397236,0.740952,0.876026,0.77,0.460476,0.539524,0.23,0.763529,0.77,0.742796,0.397236,0.740952,0.786797,0.670251,0.77,0,0,0,0,0,0,3966,78616,10616,99,98,?,?,?,?
credit-g_simple,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,71,29,0,71,29,0,0.156977,0.345521,0.44115,82.232156,96.26681,88.129157,83.479484,4.649674,0.881292,0.834795,0.046497,13.986418,0.139864,15.870364,0.928571,65,0.8,24,0.2,6,0.071429,5,0.730337,0.928571,0.81761,0.188305,0.70381,0.82764,0.71,0.581429,0.418571,0.29,0.674872,0.71,0.660132,0.188305,0.70381,0.7386,0.555146,0.71,0,0,0,0,0,0,3966,78616,10616,99,97.5,?,?,?,?
credit-g_simple,2,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,70,30,0,70,30,0,0.175824,0.360507,0.461569,85.798735,100.72257,88.129157,98.477711,-10.348554,0.881292,0.984777,-0.103486,12.463059,0.124631,14.141811,0.885714,62,0.733333,22,0.266667,8,0.114286,8,0.738095,0.885714,0.805195,0.190476,0.713333,0.816726,0.7,0.547619,0.452381,0.3,0.666667,0.7,0.667984,0.190476,0.713333,0.714708,0.57651,0.7,0,0,0,0,0,0,3966,78616,10616,97,97.5,?,?,?,?
credit-g_simple,2,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,70,30,0,70,30,0,0.157303,0.352028,0.447787,83.780759,97.715045,88.129157,84.526907,3.602251,0.881292,0.845269,0.036023,12.399686,0.123997,14.069902,0.9,63,0.766667,23,0.233333,7,0.1,7,0.732558,0.9,0.807692,0.17609,0.664286,0.828734,0.7,0.566667,0.433333,0.3,0.662791,0.7,0.660839,0.17609,0.664286,0.739441,0.562937,0.7,0,0,0,0,0,0,3966,78616,10616,100,98.5,?,?,?,?
credit-g_simple,2,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,68,32,0,68,32,0,0.139785,0.3781,0.484079,89.985901,105.63465,88.129157,106.768844,-18.639686,0.881292,1.067688,-0.186397,6.714255,0.067143,7.618653,0.857143,60,0.733333,22,0.266667,8,0.142857,10,0.731707,0.857143,0.789474,0.14768,0.650952,0.785456,0.68,0.55619,0.44381,0.32,0.645528,0.68,0.652632,0.14768,0.650952,0.683303,0.561404,0.68,0,0,0,0,0,0,3966,78616,10616,97,97,?,?,?,?
credit-g_simple,2,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,71,29,0,71,29,0,0.156977,0.355312,0.456126,84.562305,99.534877,88.129157,88.987237,-0.85808,0.881292,0.889872,-0.008581,12.046094,0.120461,13.668681,0.928571,65,0.8,24,0.2,6,0.071429,5,0.730337,0.928571,0.81761,0.188305,0.615238,0.815054,0.71,0.581429,0.418571,0.29,0.674872,0.71,0.660132,0.188305,0.615238,0.713484,0.555146,0.71,0,0,0,0,0,0,3966,78616,10616,99,98,?,?,?,?
credit-g_simple,2,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,69,31,0,69,31,0,0.138889,0.361191,0.471574,85.961647,102.905804,88.129157,124.538097,-36.40894,0.881292,1.245381,-0.364089,10.404622,0.104046,11.806107,0.885714,62,0.766667,23,0.233333,7,0.114286,8,0.729412,0.885714,0.8,0.152783,0.732857,0.88709,0.69,0.570952,0.429048,0.31,0.650588,0.69,0.653333,0.152783,0.732857,0.764056,0.555556,0.69,0,0,0,0,0,0,3966,78616,10616,95,94.5,?,?,?,?
credit-g_simple,2,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,70,30,0,70,30,0,0.157303,0.363599,0.463854,86.53463,101.221093,88.129157,110.16058,-22.031422,0.881292,1.101606,-0.220314,10.011905,0.100119,11.360491,0.9,63,0.766667,23,0.233333,7,0.1,7,0.732558,0.9,0.807692,0.17609,0.68619,0.824905,0.7,0.566667,0.433333,0.3,0.662791,0.7,0.660839,0.17609,0.68619,0.713919,0.562937,0.7,0,0,0,0,0,0,3966,78616,10616,97,97,?,?,?,?
credit-g_simple,2,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,73,27,0,73,27,0,0.176829,0.355097,0.440855,84.511196,96.202428,88.129157,82.677709,5.451448,0.881292,0.826777,0.054514,12.537273,0.125373,14.226022,0.971429,68,0.833333,25,0.166667,5,0.028571,2,0.731183,0.971429,0.834356,0.248026,0.663333,0.829263,0.73,0.591905,0.408095,0.27,0.726114,0.73,0.66513,0.248026,0.663333,0.73109,0.552313,0.73,0,0,0,0,0,0,3966,78616,10616,100,99.5,?,?,?,?
credit-g_simple,2,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,72,28,0,72,28,0,0.213483,0.347128,0.445883,82.614619,97.299616,88.129157,91.022384,-2.893227,0.881292,0.910224,-0.028932,14.360475,0.143605,16.294806,0.914286,64,0.733333,22,0.266667,8,0.085714,6,0.744186,0.914286,0.820513,0.23898,0.695714,0.831616,0.72,0.539048,0.460952,0.28,0.692359,0.72,0.68345,0.23898,0.695714,0.737825,0.592075,0.72,0,0,0,0,0,0,3966,78616,10616,98,96.5,?,?,?,?
credit-g_simple,2,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,74,26,0,74,26,0,0.252874,0.346553,0.448469,82.477811,97.863897,88.129157,88.354323,-0.225166,0.881292,0.883543,-0.002252,14.513068,0.145131,16.467953,0.942857,66,0.733333,22,0.266667,8,0.057143,4,0.75,0.942857,0.835443,0.295468,0.658571,0.787627,0.74,0.530476,0.469524,0.26,0.725,0.74,0.699096,0.295468,0.658571,0.698219,0.608198,0.74,0,0,0,0,0,0,3966,78616,10616,99,98,?,?,?,?
credit-g_simple,2,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,73,27,0,73,27,0,0.196429,0.348563,0.438953,82.956264,95.787337,88.129157,82.578148,5.55101,0.881292,0.825781,0.05551,14.263494,0.142635,16.184762,0.957143,67,0.8,24,0.2,6,0.042857,3,0.736264,0.957143,0.832298,0.25163,0.667143,0.817719,0.73,0.572857,0.427143,0.27,0.715385,0.73,0.674916,0.25163,0.667143,0.728814,0.569995,0.73,0,0,0,0,0,0,3966,78616,10616,100,100,?,?,?,?
credit-g_simple,3,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,73,27,0,73,27,0,0.215116,0.337389,0.432045,80.296764,94.279872,88.129157,79.26844,8.860717,0.881292,0.792684,0.088607,15.876758,0.158768,18.01533,0.942857,66,0.766667,23,0.233333,7,0.057143,4,0.741573,0.942857,0.830189,0.258048,0.739048,0.888347,0.73,0.55381,0.44619,0.27,0.71001,0.73,0.683571,0.258048,0.739048,0.789987,0.585826,0.73,0,0,0,0,0,0,3966,78616,10616,100,98.5,?,?,?,?
credit-g_simple,3,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,72,28,0,72,28,0,0.230769,0.357242,0.447368,85.021643,97.623607,88.129157,87.557932,0.571226,0.881292,0.875579,0.005712,11.907784,0.119078,13.511742,0.9,63,0.7,21,0.3,9,0.1,7,0.75,0.9,0.818182,0.25,0.696667,0.854146,0.72,0.52,0.48,0.28,0.69375,0.72,0.690119,0.25,0.696667,0.749438,0.604743,0.72,0,0,0,0,0,0,3966,78616,10616,99,98.5,?,?,?,?
credit-g_simple,3,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,67,33,0,67,33,0,0.0625,0.383533,0.501314,91.278797,109.395663,88.129157,122.844573,-34.715415,0.881292,1.228446,-0.347154,5.07643,0.050764,5.760216,0.885714,62,0.833333,25,0.166667,5,0.114286,8,0.712644,0.885714,0.789809,0.071376,0.601429,0.782658,0.67,0.617619,0.382381,0.33,0.614235,0.67,0.622634,0.071376,0.601429,0.6633,0.511184,0.67,0,0,0,0,0,0,3966,78616,10616,95,96.5,?,?,?,?
credit-g_simple,3,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,77,23,0,77,23,0,0.331395,0.313183,0.400214,74.535827,87.333711,88.129157,75.107557,13.0216,0.881292,0.751076,0.130216,23.784343,0.237843,26.988052,0.971429,68,0.7,21,0.3,9,0.028571,2,0.764045,0.971429,0.855346,0.397534,0.799524,0.906347,0.77,0.498571,0.501429,0.23,0.780286,0.77,0.730449,0.397534,0.799524,0.832395,0.647185,0.77,0,0,0,0,0,0,3966,78616,10616,98,97,?,?,?,?
credit-g_simple,3,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,73,27,0,73,27,0,0.196429,0.350432,0.460704,83.400917,100.533731,88.129157,94.155467,-6.02631,0.881292,0.941555,-0.060263,14.103714,0.141037,16.00346,0.957143,67,0.8,24,0.2,6,0.042857,3,0.736264,0.957143,0.832298,0.25163,0.593333,0.73328,0.73,0.572857,0.427143,0.27,0.715385,0.73,0.674916,0.25163,0.593333,0.656962,0.569995,0.73,0,0,0,0,0,0,3966,78616,10616,99,98,?,?,?,?
credit-g_simple,3,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,75,25,0,75,25,0,0.255952,0.343038,0.432919,81.641176,94.470728,88.129157,83.88903,4.240127,0.881292,0.83889,0.042401,15.716898,0.157169,17.833936,0.971429,68,0.766667,23,0.233333,7,0.028571,2,0.747253,0.971429,0.84472,0.327881,0.677143,0.825945,0.75,0.545238,0.454762,0.25,0.75641,0.75,0.698997,0.327881,0.677143,0.736888,0.601847,0.75,0,0,0,0,0,0,3966,78616,10616,99,99,?,?,?,?
credit-g_simple,3,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,72,28,0,72,28,0,0.247312,0.365586,0.450244,87.007625,98.251213,88.129157,98.257595,-10.128438,0.881292,0.982576,-0.101284,10.499727,0.104997,11.914021,0.885714,62,0.666667,20,0.333333,10,0.114286,8,0.756098,0.885714,0.815789,0.261279,0.728571,0.860748,0.72,0.500952,0.499048,0.28,0.695935,0.72,0.696053,0.261279,0.728571,0.747962,0.616228,0.72,0,0,0,0,0,0,3966,78616,10616,98,98,?,?,?,?
credit-g_simple,3,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,61,39,0,61,39,0,-0.059783,0.414941,0.523155,98.753781,114.161827,88.129157,144.789872,-56.660714,0.881292,1.447899,-0.566607,-2.13105,-0.02131,-2.418098,0.814286,57,0.866667,26,0.133333,4,0.185714,13,0.686747,0.814286,0.745098,-0.063903,0.615238,0.773594,0.61,0.662381,0.337619,0.39,0.551311,0.61,0.572632,-0.063903,0.615238,0.649569,0.457655,0.61,0,0,0,0,0,0,3966,78616,10616,93,96,?,?,?,?
credit-g_simple,3,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,69,31,0,69,31,0,0.138889,0.36236,0.471798,86.239726,102.954679,88.129157,95.726901,-7.597743,0.881292,0.957269,-0.075977,9.705232,0.097052,11.01251,0.885714,62,0.766667,23,0.233333,7,0.114286,8,0.729412,0.885714,0.8,0.152783,0.667619,0.85034,0.69,0.570952,0.429048,0.31,0.650588,0.69,0.653333,0.152783,0.667619,0.741196,0.555556,0.69,0,0,0,0,0,0,3966,78616,10616,99,97,?,?,?,?
credit-g_simple,3,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,73,27,0,73,27,0,0.196429,0.359985,0.454707,85.674494,99.225185,88.129157,90.544306,-2.415149,0.881292,0.905443,-0.024151,11.540036,0.1154,13.094458,0.957143,67,0.8,24,0.2,6,0.042857,3,0.736264,0.957143,0.832298,0.25163,0.563333,0.723057,0.73,0.572857,0.427143,0.27,0.715385,0.73,0.674916,0.25163,0.563333,0.652995,0.569995,0.73,0,0,0,0,0,0,3966,78616,10616,98,97.5,?,?,?,?
credit-g_simple,4,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,72,28,0,72,28,0,0.213483,0.340577,0.438963,81.055541,95.789541,88.129157,91.634038,-3.50488,0.881292,0.91634,-0.035049,15.477407,0.154774,17.562187,0.914286,64,0.733333,22,0.266667,8,0.085714,6,0.744186,0.914286,0.820513,0.23898,0.729048,0.861012,0.72,0.539048,0.460952,0.28,0.692359,0.72,0.68345,0.23898,0.729048,0.764752,0.592075,0.72,0,0,0,0,0,0,3966,78616,10616,99,97.5,?,?,?,?
credit-g_simple,4,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,66,34,0,66,34,0,0.022989,0.385103,0.488836,91.652586,106.67273,88.129157,101.69342,-13.564263,0.881292,1.016934,-0.135643,4.827123,0.048271,5.477328,0.885714,62,0.866667,26,0.133333,4,0.114286,8,0.704545,0.885714,0.78481,0.026861,0.568095,0.754067,0.66,0.640952,0.359048,0.34,0.593182,0.66,0.60651,0.026861,0.568095,0.646987,0.487643,0.66,0,0,0,0,0,0,3966,78616,10616,99,98.5,?,?,?,?
credit-g_simple,4,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,73,27,0,73,27,0,0.232955,0.3453,0.445893,82.179639,97.30173,88.129157,94.341243,-6.212086,0.881292,0.943412,-0.062121,14.792578,0.147926,16.785112,0.928571,65,0.733333,22,0.266667,8,0.071429,5,0.747126,0.928571,0.828025,0.266038,0.711429,0.839602,0.73,0.534762,0.465238,0.27,0.707604,0.73,0.691246,0.266038,0.711429,0.733087,0.600059,0.73,0,0,0,0,0,0,3966,78616,10616,97,97,?,?,?,?
credit-g_simple,4,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20231229.2342,900,100,75,25,0,75,25,0,0.289773,0.329849,0.423398,78.502318,92.392995,88.129157,78.156787,9.972371,0.881292,0.781568,0.099724,18.590066,0.185901,21.094115,0.942857,66,0.7,21,0.3,9,0.057143,4,0.758621,0.942857,0.840764,0.330925,0.680952,0.811026,0.75,0.507143,0.492857,0.25,0.738727,0.75,0.714116,0.330925,0.680952,0.745276,0.629684,0.75,0,0,0,0,0,0,3966,78616,10616,100,98,?,?,?,?
